,id,id_str,full_text,sentiment,url,directive,emotions
551,1358902520349884420,1358902520349884416,Metabolomic signatures of coral bleaching history https://t.co/bvpqLHqxUk #CoralBleaching https://t.co/Myz8aCsMR0,,,,
552,1358892202944983042,1358892202944983040,Our new article on how historical coral bleaching affects the biochemistry of the host animal and the algal symbiont. https://t.co/SbPh6AObgs,,,,
553,1358877004939096069,1358877004939096064,"Metabolomic signatures of coral bleaching history.

#Protists #Algae #Corals #CoralBleaching https://t.co/TY7QUFpCs7",,,,
554,1358870052708233219,1358870052708233216,"Anyone reading this post will have at least a basic knowledge of coral biology I’d imagine.  Many corals host symbiotic algae in their tissues which in return for shelter and useful stuff like carbon dioxide, provide food for the corals. 

https://t.co/D5stp5rogZ https://t.co/uitXxdBTnO",,,,
555,1358848288569446400,1358848288569446400,"I am currently writing a paper about Caribbean ocean warming and until today, I couldn't figure out why I was really struggling to keep working though it. Turns out writing a paper exclusively about warming is really depressing and that was blocking me from focussing on it... https://t.co/wSxkJgCAIR",,,,
556,1358827394765832192,1358827394765832192,You must curtail charismatic non-governmental organizations or collaborate with practicioners that stop circumpolar coral bleaching. Namaste.,,,,
557,1358794905523417090,1358794905523417088,"Second, if you call people psychotic, you need evidence.

Third, Fanyus are the cause of coral bleaching and global warming. Yes.",,,,
558,1358788334659772417,1358788334659772416,"A result of climate change is coral bleaching, meaning the ‘death’ of #coral! ☹️ Only 0.1% of the ocean floor is covered by coral reefs, but 75% of the world’s coral reefs are currently threatened. 

One more reason to remind you to #gogreenforthebigblue🌏👣🌱 https://t.co/Fqan3syQlb",,,,
559,1358783956536094720,1358783956536094720,"The legislation bans the sale of over-the-counter sunscreens containing oxybenzone and octinoxate, two chemicals believed to contribute to coral bleaching. When coral bleaches, it is not dead, but under significant stress and subject to increased mortality levels. https://t.co/GNMuZjwrgo",,,,
560,1358714659180843009,1358714659180843008,"Rise in jellyfish numbers, coral bleaching among impacts on India’s coastline https://t.co/11FbwRNyBX",,,,
561,1358705917123039233,1358705917123039232,A new report on Coral Reef Restoration kickstarts the launch of the UN Decade of Ecosystem Restoration and of the United Nations Decade of Ocean Science for Sustainable Development. #sustainability #climatechange poke Suzanne Scatliffe FICRS Chip Cunliffe https://t.co/zPEzPUTlNE,,,,
562,1358637349685481472,1358637349685481472,"MoES has informed the Lok Sabha that there is a substantial increase in the population of jellyfish due to increasing sea temperature in the Arabian Sea

(report by @jayashreenandi)

https://t.co/vaj6RWR5Uz",,,,
563,1358637321113899011,1358637321113899008,"MoES has informed the Lok Sabha that there is a substantial increase in the population of jellyfish due to increasing sea temperature in the Arabian Sea

(report by @jayashreenandi)

https://t.co/C1IChCkm1j",,,,
564,1358636805814378499,1358636805814378496,Why are ocean warming records so important? https://t.co/XkuAb6OmWi #itstimetochange #ClimateChange join @ZEROCO2_,,,,
565,1358632409269379072,1358632409269379072,"Rise in jellyfish numbers, coral bleaching among impacts on India’s coastline https://t.co/DUrmkrsIt2",,,,
566,1358592954122731521,1358592954122731520,"Is #ocean #warming really a threat to marine life?🐚
By adaptively adjusting #physiology, #marine animals can likely persist in the future warmer ocean without any problems.
A new paper in @STOTEN_journal: https://t.co/vO0Q3NrWgc
@Sean4Sea @BaydenRussell @MelindaAColeman @SoBSPA https://t.co/CSvz4z0Qqu",,,,
567,1358577478747512833,1358577478747512832,"@ReesusP @TeresaMac2009 Just a few thoughts.

We need it to cool the oceans as well. Then we can station it upstream from coral reefs and protect those from the ocean warming.

Also, it needs to actually turn the stuff it's pulling out of the oceans into copies of itself. :)",,,,
568,1358557518050570242,1358557518050570240,"The Big Thaw. Another serious impact of rising temperature, ocean warming.#GlobalWarming #saveEarth https://t.co/yAOS72fX82",,,,
569,1358552344485646338,1358552344485646336,🔴Why are ocean warming records being broken year after year?🔴 https://t.co/mX9KBh5ziY,,,,
570,1358546081907314688,1358546081907314688,NFL Green Tackles Coral Restoration Project in Florida Ahead of Super Bowl LV https://t.co/bS26e61dJ6,,,,
571,1358501272752644097,1358501272752644096,Coral Reef Restoration: A guide to coral restoration method https://t.co/7mZ3CkhoWf,,,,
572,1358460740378779650,1358460740378779648,"Did you know scuba and coral restoration are a part of this year's Super Bowl LV? 

This is the second year in a row NFL Green has partnered with Florida institutions and veterans from @forceblueteam to plant coral before the big game. 🏈

By @lilicedt 
https://t.co/ahsAJpktBr",,,,
573,1358447679819366404,1358447679819366400,"Positive impact of today's Superbowl is @NFLGreen  program which includes ""100 Yards of Hope,"" a football field-sized coral restoration project in Florida #SBLV  #GoBucs https://t.co/YWG9Dj287x",,,,
574,1358433387007066115,1358433387007066112,"Can we get a ruling on the field?

📷 :Sara Nillson/Coral Restoration Foundation™
#touchdown #endzone #superbowlsunday #superbowl #florida #tampa #tampabay #buccaneers #kansascity #cheifs #theweeknd https://t.co/A6TTw3HrU1",,,,
575,1358432611857821703,1358432611857821696,"Unlikely Bedfellows - NFL and Coral Restoration - https://t.co/GpPHPMlHgz - During NFL Green Week, which precedes each year’s Super Bowl and serves as a way to galvanize community greening efforts in the host city, NFL Green, th... https://t.co/Ax2SgjgaE6",,,,
576,1358283812841676802,1358283812841676800,We can replace logistical technologies or clone consortia to measure intertidal coral bleaching. Ask me how.,,,,
577,1358249296714485763,1358249296714485760,"@thehill Trump's lawyer either in Ukraine, or jail!  Trump was such a friend to the environment, and Global warming is not causing coral bleaching&amp; increasing water discharge by few degrees, no need to sweat the details!  NOT! https://t.co/IXjaB7GhWR",,,,
578,1358183690170425344,1358183690170425344,NFL Green Tackles Coral Restoration Project in Florida Ahead of Super Bowl LV https://t.co/QC1BjDCdSo https://t.co/IFYWnagyn7,,,,
579,1358119454236901376,1358119454236901376,"Northeastern politicians have an interest in stopping global warming because the eastern seaboard will be under water if the oceans rise. However, the South is getting hit with ever more hurricanes because of ocean warming, so the GOP should stop opposing green policies.",,,,
580,1358113360391401476,1358113360391401472,"For the last two years, a unique collaboration ahead of the #SuperBowl has placed coral restoration at the forefront of the world's attention. #NFLGreen
https://t.co/UGfqND1UuI",,,,
581,1358108972952285185,1358108972952285184,These squid are flipping for coral restoration! 🦑 https://t.co/ojc9BvRN0s,,,,
582,1358078006657441792,1358078006657441792,Understanding how the Southern Ocean and Antarctic is changing due to #climatechange and #GHGs is urgent! Taking #oceanclimateaction is needed to help protect our ocean. Read more - https://t.co/ofsgDfnMdG https://t.co/MEKE3ifDY8,,,,
583,1358028251143176192,1358028251143176192,"We feature cool examples about 3D printed lizards, coral restoration designed @SWIMSHKU, and sexual selection in tropical yellow toads by @SaviMade!",,,,
584,1357996317813964800,1357996317813964800,@PastorJimberoo1 What’s caused that... ocean warming and oxygen deprivation?,,,,
585,1362945395144486913,1362945395144486912,Wow... I am amazed by the response to the lobster larvae I shared yesterday. These kiddos are hatching in month three of a long-term experiment examining the effects of ocean warming and acidification on multiple life stages of the American lobster - supported by #SeaGrantLobster https://t.co/gYzyO3VqDk,,,,
586,1362932474364370946,1362932474364370944,@paraboland #REEF has coral bleaching and is going the way of bitconnect.,,,,
587,1362791871647481863,1362791871647481856,"@cobalt123 @melodious1960 This lay-friendly video created by climate scientists explains how ocean warming and Arctic thawing lead to wild weather events. Share this with scientifically illiterate climate deniers. You may not convince him but you'll refute their simplistic excuses
https://t.co/9UwUEFVwAB",,,,
588,1362779083059429378,1362779083059429376,"These huge #acropora corals started as tiny transplants a few years ago.⠀
•⠀
With 10 years experience of artificial reef and coral restoration, we have fine tuned our methods.
#coral #reef #uwpic #underwater #ecodiving #ecodivers #ecointernship #marine #scuba #diving https://t.co/qUGhOZVphc",,,,
589,1362778972505964548,1362778972505964544,"Scientists in Hawaii and Michigan think they've discovered a biomarker that could help future restoration efforts by identifying which corals are susceptible to bleaching and others are not. 

https://t.co/yeEFkywvjB",,,,
590,1362729897563594755,1362729897563594752,"@Kenneth72712993 @jimdtweet @HMS_Indomitable @Robert76907841 @RuleByLogic @d_e_mol @AndryGiles @ejwwest @25_cycle @GerardMLaw @swcrisis @SnarkyDr @RegimeChangeBC @Albert_Redstone @CafeLiminal @PeterDClack @MedBennett @johndowney @jch_of @Rod85928236 @sueytonius @caerbannog666 @erikfrijns @GoodCollie @sandcastle1975 @bobathon @NoelTurner194 @NikolovScience @RoyPentland @StarRider8008 @91996340e81d45a @RingoSt96374813 @SeibtNaomi @kamphauser @thinks_about_it @GZzyzyx @fcmfcs2019 @GeraldKutney @GrumpyOleDave @MarkReagan42 @canncr @YvanDutil @RealPeterCichy @AdamRTNewman1 @mrmrsvegan @despicarello @damagedonegr @DKashmiri_ @3GHtweets @mentalmal1 Here's more about the observed ocean warming trends the study you posted says coincides with the increase of GHGs from human activity.

""The seas soak up over 90% of heat trapped on Earth by human-created carbon emissions..""

https://t.co/KNI93PItlT",,,,
591,1362710916148690946,1362710916148690944,"@Anna98831 @Kenneth72712993 @jimdtweet @HMS_Indomitable @Robert76907841 @RuleByLogic @d_e_mol @ejwwest @25_cycle @GerardMLaw @swcrisis @SnarkyDr @RegimeChangeBC @Albert_Redstone @CafeLiminal @PeterDClack @MedBennett @johndowney @jch_of @Rod85928236 @sueytonius @caerbannog666 @erikfrijns @GoodCollie @sandcastle1975 @bobathon @NoelTurner194 @NikolovScience @RoyPentland @StarRider8008 @91996340e81d45a @RingoSt96374813 @SeibtNaomi @kamphauser @thinks_about_it @GZzyzyx @fcmfcs2019 @GeraldKutney @GrumpyOleDave @MarkReagan42 @canncr @YvanDutil @RealPeterCichy @AdamRTNewman1 @mrmrsvegan @despicarello @damagedonegr @DKashmiri_ @3GHtweets @mentalmal1 ""Ocean warming trends are observed &amp; coincide with the increase in concentrations of greenhouse gases in the atmosphere resulting from human activities""

Are you so desperate ?

Since when is coincidence causation ?

It's not, the number of mobile phones has also coincides.",,,,
592,1362676832051560449,1362676832051560448,"@RoyRyanJr @HermosilloJosue @TheBabylonBee 30% of all corals in the Great Barrier Reef was killed due to coral bleaching in 2016, and the water was peaking at 5 degrees above average",,,,
593,1362673381913464833,1362673381913464832,"@Kenneth72712993 @jimdtweet @HMS_Indomitable @Robert76907841 @RuleByLogic @d_e_mol @AndryGiles @ejwwest @25_cycle @GerardMLaw @swcrisis @SnarkyDr @RegimeChangeBC @Albert_Redstone @CafeLiminal @PeterDClack @MedBennett @johndowney @jch_of @Rod85928236 @sueytonius @caerbannog666 @erikfrijns @GoodCollie @sandcastle1975 @bobathon @NoelTurner194 @NikolovScience @RoyPentland @StarRider8008 @91996340e81d45a @RingoSt96374813 @SeibtNaomi @kamphauser @thinks_about_it @GZzyzyx @fcmfcs2019 @GeraldKutney @GrumpyOleDave @MarkReagan42 @canncr @YvanDutil @RealPeterCichy @AdamRTNewman1 @mrmrsvegan @despicarello @damagedonegr @DKashmiri_ @3GHtweets @mentalmal1 🤣😂

""Ocean warming trends are observed &amp; coincide with the increase in concentrations of greenhouse gases in the atmosphere resulting from human activities""",,,,
594,1362667791262887936,1362667791262887936,"@trishgreenhalgh What is a sunscreen for coral?  The coral bleaching phenomenon in Okinawa, Japan, was caused by the rise in water temperature and the crown-of-thorns starfish eating the coral.  Is Fiji caused solely by sunburn?",,,,
595,1362666706611675137,1362666706611675136,"@Anna98831 @jimdtweet @HMS_Indomitable @Robert76907841 @RuleByLogic @d_e_mol @AndryGiles @ejwwest @25_cycle @GerardMLaw @swcrisis @SnarkyDr @RegimeChangeBC @Albert_Redstone @CafeLiminal @PeterDClack @MedBennett @johndowney @jch_of @Rod85928236 @sueytonius @caerbannog666 @erikfrijns @GoodCollie @sandcastle1975 @bobathon @NoelTurner194 @NikolovScience @RoyPentland @StarRider8008 @91996340e81d45a @RingoSt96374813 @SeibtNaomi @kamphauser @thinks_about_it @GZzyzyx @fcmfcs2019 @GeraldKutney @GrumpyOleDave @MarkReagan42 @canncr @YvanDutil @RealPeterCichy @AdamRTNewman1 @mrmrsvegan @despicarello @damagedonegr @DKashmiri_ @3GHtweets @mentalmal1 Yes it's of course true that the increase in GHGs has ""coincided"" with ocean warming. But coincide doesn't mean cause.

In the paper itself, the authors admit it is ""not clear"" how GHGs heat the ocean. So they offer hypothetical explanations and assumptions for how it might work. https://t.co/ITtJH0A7pf",,,,
596,1362665303902195715,1362665303902195712,"@trishgreenhalgh Good morning, Prof Trish.  Thank you for showing nice cards.  From the post cards, I can see the coral bleaching phenomenon.  Is the seawater temperature rising in there too?",,,,
597,1362664321205948419,1362664321205948416,"@Kenneth72712993 @jimdtweet @HMS_Indomitable @Robert76907841 @RuleByLogic @d_e_mol @AndryGiles @ejwwest @25_cycle @GerardMLaw @swcrisis @SnarkyDr @RegimeChangeBC @Albert_Redstone @CafeLiminal @PeterDClack @MedBennett @johndowney @jch_of @Rod85928236 @sueytonius @caerbannog666 @erikfrijns @GoodCollie @sandcastle1975 @bobathon @NoelTurner194 @NikolovScience @RoyPentland @StarRider8008 @91996340e81d45a @RingoSt96374813 @SeibtNaomi @kamphauser @thinks_about_it @GZzyzyx @fcmfcs2019 @GeraldKutney @GrumpyOleDave @MarkReagan42 @canncr @YvanDutil @RealPeterCichy @AdamRTNewman1 @mrmrsvegan @despicarello @damagedonegr @DKashmiri_ @3GHtweets @mentalmal1 He totally ignored abstract cos it contradicts assertions he makes🤔

""Ocean warming trends are observed &amp; coincide with the increase in concentrations of greenhouse gases in the atmosphere resulting from human activities""

Misused 1 phrase to imply CO2 has little effect on GW. https://t.co/ckZ5pe4GmX",,,,
598,1362657423618699264,1362657423618699264,"@minguzzi @ghestos @ramella_f @ntr_ob si danno delle belle pacche sulle spalle e rimangono nella loro bolla.

E così poi succedono eventi simili, che ovviamente NON vengono in alcun modo rilanciati dalla stampa di regime:

https://t.co/TDCxtEdTVl

Il problema del CO2 c’è e sta nel fatto che sia diventato un dogma 2/2",,,,
599,1362651228723814405,1362651228723814400,"It contributes to coral bleaching and can cause allergies, hormone disruption (estrogenic activity) and cell damage!!! Please avoid it guys if you can. For the earth🌏 and for your health.✨❤️",,,,
600,1362635682959691776,1362635682959691776,"I snorkelled the Reef at Cape Tribulation in 2009 and again in 2015 after a couple of coral bleaching events, and the degradation over those few years was just horrifying. But this thread REALLY puts into perspective what we've lost over time. https://t.co/XZwiaZgpkW",,,,
601,1362634006903349252,1362634006903349248,"@RoyRyanJr @HermosilloJosue @TheBabylonBee Coral bleaching is when algae is expelled out due to warm waters, and this is the biggest threat to reefs like the Great Barrier Reef. And coral bleaching is on a rise due to climate change",,,,
602,1362586860283961345,1362586860283961344,"@jimdtweet @Anna98831 @HMS_Indomitable @Robert76907841 @RuleByLogic @d_e_mol @AndryGiles @ejwwest @25_cycle @GerardMLaw @swcrisis @SnarkyDr @RegimeChangeBC @Albert_Redstone @CafeLiminal @PeterDClack @MedBennett @johndowney @jch_of @Rod85928236 @sueytonius @caerbannog666 @erikfrijns @GoodCollie @sandcastle1975 @bobathon @NoelTurner194 @NikolovScience @RoyPentland @StarRider8008 @91996340e81d45a @RingoSt96374813 @SeibtNaomi @kamphauser @thinks_about_it @GZzyzyx @fcmfcs2019 @GeraldKutney @GrumpyOleDave @MarkReagan42 @canncr @YvanDutil @RealPeterCichy @AdamRTNewman1 @mrmrsvegan @despicarello @damagedonegr @DKashmiri_ @3GHtweets @mentalmal1 Yes, the atmosphere warms as a consequence of ocean warming, as the heat flux is ocean-to-air.

Since CO2 must rise to 1,071 ppm to even reach a forcing of only 0.5 W/m² at the ocean surface (i.e., 18x smaller than the cloud impact in LW), CO2 cannot drive ocean heat changes. https://t.co/eHlQ0SB60L",,,,
603,1362585642270679046,1362585642270679040,"@jimdtweet @HMS_Indomitable @Robert76907841 @Anna98831 @RuleByLogic @d_e_mol @AndryGiles @ejwwest @25_cycle @GerardMLaw @swcrisis @SnarkyDr @RegimeChangeBC @Albert_Redstone @CafeLiminal @PeterDClack @MedBennett @johndowney @jch_of @Rod85928236 @sueytonius @caerbannog666 @erikfrijns @GoodCollie @sandcastle1975 @bobathon @NoelTurner194 @NikolovScience @RoyPentland @StarRider8008 @91996340e81d45a @RingoSt96374813 @SeibtNaomi @kamphauser @thinks_about_it @GZzyzyx @fcmfcs2019 @GeraldKutney @GrumpyOleDave @MarkReagan42 @canncr @YvanDutil @RealPeterCichy @AdamRTNewman1 @mrmrsvegan @despicarello @damagedonegr @DKashmiri_ @3GHtweets @mentalmal1 ""It takes less than 1 W/m2 for the ocean to warm at the rate it is""

Since the total greenhouse effect forcing was flat/negative (-0.04 W/m²/yr) from 1992-2014 and the shortwave forcing was positive (+3 W/m²) from the 1980s to present, we can deduce what's driven ocean warming. https://t.co/7P7sHoTacB",,,,
604,1362584975619489792,1362584975619489792,@Kenneth72712993 @Anna98831 @HMS_Indomitable @Robert76907841 @RuleByLogic @d_e_mol @AndryGiles @ejwwest @25_cycle @GerardMLaw @swcrisis @SnarkyDr @RegimeChangeBC @Albert_Redstone @CafeLiminal @PeterDClack @MedBennett @johndowney @jch_of @Rod85928236 @sueytonius @caerbannog666 @erikfrijns @GoodCollie @sandcastle1975 @bobathon @NoelTurner194 @NikolovScience @RoyPentland @StarRider8008 @91996340e81d45a @RingoSt96374813 @SeibtNaomi @kamphauser @thinks_about_it @GZzyzyx @fcmfcs2019 @GeraldKutney @GrumpyOleDave @MarkReagan42 @canncr @YvanDutil @RealPeterCichy @AdamRTNewman1 @mrmrsvegan @despicarello @damagedonegr @DKashmiri_ @3GHtweets @mentalmal1 Driven by ocean warming you mean.,,,,
605,1362584555677507586,1362584555677507584,"@Anna98831 @HMS_Indomitable @Robert76907841 @RuleByLogic @d_e_mol @AndryGiles @jimdtweet @ejwwest @25_cycle @GerardMLaw @swcrisis @SnarkyDr @RegimeChangeBC @Albert_Redstone @CafeLiminal @PeterDClack @MedBennett @johndowney @jch_of @Rod85928236 @sueytonius @caerbannog666 @erikfrijns @GoodCollie @sandcastle1975 @bobathon @NoelTurner194 @NikolovScience @RoyPentland @StarRider8008 @91996340e81d45a @RingoSt96374813 @SeibtNaomi @kamphauser @thinks_about_it @GZzyzyx @fcmfcs2019 @GeraldKutney @GrumpyOleDave @MarkReagan42 @canncr @YvanDutil @RealPeterCichy @AdamRTNewman1 @mrmrsvegan @despicarello @damagedonegr @DKashmiri_ @3GHtweets @mentalmal1 ""Less than a watt per square meter might seem like a small change""

Especially when it's compared to the much larger +3 W/m² increase in surface solar radiation due to the reduction in cloud cover since the early 1980s that's driven the ocean-warming in recent decades. https://t.co/IEqKGIRwQJ",,,,
606,1362559180595322882,1362559180595322880,"@ecowrite Coral cover has declined by about 50% on the #GreatBarrierRee since the early 1990s. ""Declines were particularly pronounced in the norther 2/3 of the Great Barrier Reef, following mass coral bleaching in 2016 &amp; 2017"" https://t.co/FQK9jEyDaw",,,,
607,1362552612126613505,1362552612126613504,"Researchers at the University of Maine “examined the gene regulatory response of postlarval lobsters to the separate and combined effects of warming and acidification anticipated by the end of the 21st century.” #ClimateChange 
 https://t.co/9UDPImVMI2",,,,
608,1362493589821956096,1362493589821956096,"Thanks to @AwenGuam for reporting on the latest PIRCA report for the #CNMI - the report describes hotter weather, stronger typhoons and faster coral bleaching. #ClimateCrisis #climate #PacificIslands #Saipan #Guam 

https://t.co/R3KiuRmYNt",,,,
609,1362491541470781454,1362491541470781440,"@SCi_1_ @PIAccount1 @gummibear737 @RexChapman ""This leads to oceans heating""

93% of global warming is manifested in the 0-2000 m ocean. ACC theory maintains humans must drive the 0-2000 m ocean warming.

Scientists say that CO2 can only radiatively affect the top 0.01 mm of the ocean - 0.049% of the ""skin"" layer.

Explain. https://t.co/vlUUSh2ZsL",,,,
610,1362482956388995085,1362482956388995072,Coral bleaching hits to counter voter registration opportunities required by attending Windsor,,,,
611,1362470428351098885,1362470428351098880,"@jillashey 
Great lesson today on coral reefs and how coral bleaching is a problem.  The students continue to learn about being good stewards of the Earth.  Thank you for sharing and for your dedication.",,,,
612,1362463932334501888,1362463932334501888,Reading up on coral bleaching since it turns out it might be linked to some marine diatom lipid biosynthetic pathways I've been interested in for a long time and then I read this: https://t.co/2UmV83R2st,,,,
613,1362452277718564866,1362452277718564864,"Ocean warming is speeding up, with devastating consequences.

Roast first - ship once. https://t.co/SNPOya5whr",,,,
614,1362439382041563137,1362439382041563136,"Yes - this is because of global warming (specifically, Ocean warming) ... https://t.co/3G991yB5V1",,,,
615,1362435055818309635,1362435055818309632,"""#Antarctic #fishes have #evolved under stable, extreme cold temperatures for millions of years... their specialized #phenotypes will likely render them particularly susceptible to future #ocean warming...""

https://t.co/RsrVGGqDYi
ICB issue 6 by @atodgham et al 

#ClimateCrisis https://t.co/EWT8haLxVI",,,,
616,1362432842660278281,1362432842660278272,"With help from @kwskenya Corporal Bakari Faiz, who is a peer trainer in coral monitoring under the @SMARTseas network!",,,,
617,1362427949182554117,1362427949182554112,Bermuda's hurricanes are twice as strong as they were six decades ago: ocean warming is fueling stronger hurricanes // https://t.co/WGitn4JNCL,,,,
618,1362423444952997892,1362423444952997888,BMB's @Quinn_Labs gives us more information about his fascinating research on coral bleaching. https://t.co/dV1zWKyvcN,,,,
619,1362418249439313925,1362418249439313920,"""There are estimates that agricultural yield could decline by 50% by 2050&amp;coral bleaching is expected to reduce the availability of seafood.Most of the Pacific communities rely on the sea for their livelihoods and 80% of their protein source is derived from fish &amp; other seafood"" https://t.co/nrhr51eQG7",,,,
620,1362414061028335616,1362414061028335616,@UofNH researchers are building models that predict what species might be found in the #GulfofMaine in 30 yrs. Read about this work and the work of other UNH scientists studying the impacts of ocean warming. @NHSeaGrant @UNHExtension https://t.co/1SQtcxN6Cf,,,,
621,1362409024847810564,1362409024847810560,Our contribution to ocean warming (the coffee sector). https://t.co/RVpp6XwwEn https://t.co/oEeVeBp2U1,,,,
622,1362408056571658242,1362408056571658240,Our contribution to ocean warming (the coffee sector). @XRebellionUK @theglaciertrust @ExtinctionR @climateneutral @ClimateAdapt @climateneutral @clim8invest @guardian @ffctt @Heifer @SEXRCJ @UNFCCC @KevinClimate @FairTradeSco @WFTO_FairTrade @mygreenpod @GretaThunberg https://t.co/PhWF9waWXj,,,,
623,1362406334105288704,1362406334105288704,"A look at corals, warm waters and why some survive:
https://t.co/1523q5saYi",,,,
624,1362393965178331139,1362393965178331136,"We work in collaboration with researchers and universities to move our mission forward everyday! Read about one of our latest scientific collaborations here: https://t.co/uy6MTrxekl

@nsuhcas",,,,
625,1362371857811267585,1362371857811267584,"The ocean warming, climate change, pollutant discharge, and substance contamination threaten the global ocean.
Sustainable aquaria becomes essential. 
#friendofthesea certify sustainable aquaria practice :)
#environmental #environment https://t.co/jKsnO33wrE",,,,
626,1362220119376674816,1362220119376674816,"Ocean warming data appears to indicate that hell is expanding.
https://t.co/nxGLomLDxD
#wednesdaythought #AshWednesday https://t.co/CRlwkkWjs7",,,,
627,1362205904339300357,1362205904339300352,"Bermuda’s hurricanes are twice as strong as they were six decades ago, thanks to ocean warming https://t.co/mfdUPHXwqp",,,,
628,1362176450821042184,1362176450821042176,"Coral bleaching concern as Australia’s west coast reefs warm up
https://t.co/Ou6zp283u4",,,,
629,1362176250765144064,1362176250765144064,"@nytimes *climate change denier noting record snow: “Global warming lol.”
*person who does ninety seconds of research: “Ocean warming means more evaporation which means more cloud cover which means more snow.”
*denier...........................................“lol”",,,,
630,1362169749120176129,1362169749120176128,"“Bermuda's hurricanes are twice as strong as they were six decades ago, thanks to ocean warming” #climatecrisis #cdnpoli #bcpoli  https://t.co/wbAK0XHYa2",,,,
631,1362167804909133827,1362167804909133824,"@UBTaylor @rossimone77 @ElijahSchaffer @lucaberta you don't read the articles you send, do you?

""One study suggests ocean warming is causing the small but statistically significant sea ice expansion in the region. Another study suggests that an influx of fresh water inhibits oceanic heat from reaching sea ice in the Antarctic.""",,,,
632,1362157039523422221,1362157039523422208,"#Bermuda's #hurricanes are twice as strong as they were six decades ago, thanks to ocean warming | Live Science https://t.co/FqfY8l0nV7 #climate",,,,
633,1362154905033564161,1362154905033564160,"@Kenneth72712993 @BrknMan @tor_lan @MartinBrampton @dunvirkin @spock246 @benson_karras @GWLarsson @WillO61152674 @MJFnh @jefemundo1 @tcw_team @flyonthewall182 @Michael_D_Crow @RoyPentland @IngersolRobert @GillesnFio @manifesto2000 @0Sundance @ILuvCO2 @PeaceOnEarth222 @HowarthWass @Barbarajdurkin @Dusty186 @RedDragonFly19 @KSulza @novakglobal @ozhomeschool @DamoPelham @GOENRI @no2wind @KipferMile @Phoenix_il_bck @mamutCella @TQMKA @BSawatske @JosephYosephA @_joe_68 @KAG2020_MAGA @Zabrana1000 @KnowYourGreen1 @BruceWaTheTruth @drkerrynphelps @murpharoo @zalisteggall @PeterWSinclair @CanadianGreens @TheGreenParty @GermanGreens @ECOWARRIORSS How much warmer are oceans?

It varies widely, but generally oceans are warm enough worldwide to threaten most coral reefs, by water temperature alone. https://t.co/dYYBs4DU9y",,,,
634,1362148762618126341,1362148762618126336,"Come work with our team on an exciting project to assess coral restoration! 
@jctaylo4 @CoralConsortium https://t.co/tqmvLKiFN2",,,,
635,1362146818331713536,1362146818331713536,Learn more about this coral restoration project on our website (3/3): &gt;&gt; https://t.co/gtAvUQdCP4,,,,
636,1362121947698454528,1362121947698454528,"@OceansClimateCU Scrapping my ""Localized Ship-Induced Ocean Warming and/or Cooling Since 1950"" paper I started this morning...

But seriously, I noticed the ""warmer"" tracks before the ""cooler"" ones. For a brief moment, I wondered if it could be a real signal.",,,,
637,1362121366317772806,1362121366317772800,"Remember, when someone says ""Everything was so much better when I was young"", the only appropriate response is ""You were a child and knew nothing.""

Unless it's about climate change, rainforest destruction, coral bleaching, mass extinction.....",,,,
638,1362117103734714369,1362117103734714368,@ParadymeUSA Solar changes are NOT instantaneous. There are a sequence of events including Ocean warming and cooling and the amount of water vapour in the atmosphere. To try and say it has to be recorded as a instantaneous interaction is foolish. However I do understand your misdiagnosis,,,,
639,1362101709988892673,1362101709988892672,"Listen to @jenstaletovich's excellent story about conservation funding, including coral restoration work. https://t.co/C2Zu7R8YF9",,,,
640,1362098873209139206,1362098873209139200,"Coral bleaching in American Samoa, in the tropical Pacific. 

Coral reefs, which provide food, livelihoods, and storm surge protection for many island communities, are among the natural resources that are very likely to experience severe impacts from less than 2°C of warming. https://t.co/VtCSjd0ZgD",,,,
641,1362097124993863682,1362097124993863680,@ClimateBen Mass coral bleaching events began in the 1980s.,,,,
642,1362096946417192962,1362096946417192960,"I am NOT coming back, bro. Not ever. I will be running a dive shop that's focused on coral restoration. This ain't it, dawg.

Me: ""Did you have hobbies before you retired?""
Him: ""My family...""
Me (internally): ""...and that's why you came back.""",,,,
643,1362095920502964228,1362095920502964224,coral reefs suffer from their own diseases 16% of coral reefs died in the wave of coral bleaching,,,,
644,1362092468645208064,1362092468645208064,@ThatRyanWhite They took a weird creative turn with Coral Bleaching. Not a fan.,,,,
645,1362085730542104579,1362085730542104576,#Coral restoration requires training to ensure #divers are precise and effective when securing #corals to the #reef. Our #diveprograms teach divers how we use tools to safely work within this fragile ecosystem!,,,,
646,1362077336775127042,1362077336775127040,"“Extinctions and ocean warming can’t be fixed no matter how much money future people have, so economics as practiced misses a fundamental aspect of reality.”

Kim Stanley Robinson

The “tragedy of time” and why traditional economics can’t deal with challenge of climate change.",,,,
647,1362043880435298308,1362043880435298304,@BBCbreakingNewt @TonyWoo19346271 @SkyNews @GretaThunberg The tipping point FYI would be current ocean warming causing the same event that occurred over the PETM I.e the release of ocean clathrates,,,,
648,1362033514544320515,1362033514544320512,"Really nice new paper on the effects of #ocean #warming on #Antarctic marine #ecosystems from colleagues at @BAS_News led by excellent scientist (but luddite &amp; twitter-phobe, hence my tweet!) Dave Barnes. One for my @UoEGeosStudents as well as colleagues! https://t.co/q3fxC7Asbk",,,,
